297," ,rt @taesqueenuwu: no but y'all remember that time seokjin stopped midway his talk just to reply to a fan calling him handsome with ""yes am",1,,
298," ,rt @charlotteabotsi: in this time of social distancing im presenting a new award show: the tiktoscars. this is a nominee for best picture.",1,,
299," ,rt @uartdesign: @justreadingdon1 @ppollingnumbers @swayable 50 % hasn't voted yet and un announced considering electoral fraude investigati",1,,
300," ,im boring.",0,,
301," ,i am horny and look ming for dick and have to host ?",0,,
302," ,rt @gmanews: tondo street on lockdown after resident tests positive for covid-19 #mmquarantine #quarantineph https://t.co/vi5euroxmh",1,,
303," ,my header&gt;&gt;&gt;",0,,
304," ,@mwolfers billy is 100 pedo...",1,,
305," ,rt @_badassiee: i need to stop putting lol cause i dont be laughing.",0,,
306," ,rt @5foot1girl: day 3 of quarantine: a man hasn't made me cum in 2 years",0,,
307," ,rt @kryes: sanskrit is not the mother of all languages!sanskrit is the child of all fathers:)that's the truth! satyam param dhimahi",1,,
308," ,rt @im_afiqq: which brand you prefer?rt for rantenglike for mekar https://t.co/8fpjv2jk4q",1,,
309," ,rt @ari_bignal: jokes &gt; facts",1,,
310," ,rt @teamgrayy: its time !!everything happens for a reason#steelernation#teamgray https://t.co/oknc12evnm",1,,
311," ,rt @capybaracountry: going for a dip https://t.co/ndscdbifvm",0,,
312," ,@yashar  we need to flood the republicans offices will calls and tell them to do their job. they swore an oath and they are betraying that.",1,,
313," ,check out my gig on fiverr: remove background from image with in 6 hours https://t.co/wmzlsrnxnt",0,,
314," ,a lot of what chris says here also applies to lever guns https://t.co/yuy6prnbyz",1,,
315," ,rt @chikwe_i: were extremely busy. our call handlers are taking hundreds of calls every day, 24/7 including weekends, from across nigeria",0,,
316," ,the worst thing on a rainy day is taxi drivers playing grand theft automoron!",1,,
317," ,them say my level too low, baba god dey lift me higher",0,,
318," ,rt @e_alexjung: cannot believe im saying this.......but pls check on ur extroverts during this difficult time...........",1,,
319," ,rt @sethrogen: im pretty stoned and watching cats. ive never seen the broadway show. it is truly trippy. am i supposed to know what a jel",0,,
320," ,rt @ryandroyd: its really rare that you see a single tweet that perfectly encapsulates why the democratic party in 2020 needs to be boiled",1,,
321," ,rt @ibn_alqassam: dear tabligh friends, hear this out, this is from mudir madrasah miftahul ulum. stop being selfish by saying tawakkal to",1,,
322," ,@celimeoww it just adapts for power charging though (no tv) and its not necessary just if you wanna prop it up so you can also easily get 3rd party stands for cheaper too :) https://t.co/hheoa3l1hv",1,,
323," ,top floor meeee",1,,
324," ,if you check my record in the psl you can really question that.#psl5peacestabilitylove    @teamispofficial",0,,
325," ,rt @espnmcgee: i think probably the biggest shock about this whole thing is that the scientists have been right and that guy i went to scho",0,,
326," ,@mollyjongfast @sdtips somebody rip that wig off his head. anybody have his neighbor's phone number?",0,,
327," ,rt @ithinkthatway: if you break someone and they still wish you the best, you've lost the greatest thing for you",0,,
328," ,rt @ashappeall: when jhen aiko said the audacity to question me like you aint leave me out here on my own i felt that",1,,
329," ,@brettt0mlin no stahp plz we're fun-sized",1,,
330," ,tine is dumb. periodt.",1,,
331," ,couldn't agree more https://t.co/falpielgck",0,,
332," ,this is automatic rice mill. type 1 output is 0.7-1 t/h, type 2 output is 1.2-1.5 t/h. we have own factory, our machine's quantity and price are reasonable and cheap.email:18011411999@163.comwhatsapp: +8617828760063website: https://t.co/e0r8hrieiz https://t.co/xhfzanfs3n",1,,
333," ,rt @juliannjacobb: *five minutes into quarantine w/the homies*  https://t.co/yuegahqrpr",1,,
334," ,rt @kathygriffin: my mom, the one and only, maggie griffin, passed away today. i am gutted. my best friend. im shaking. i wont ever be pr",0,,
335," ,rt @jamesmaskalyk: heres the deal.  if everyone in #canada (or arriving) pretends they have #covid2019 for the next 10 days, and is desper",1,,
336," ,rt @jimanfc1306: [behind cut] 200318 run bts! - ep.96rm &amp; jin#boywithluv #bestmusicvideo #iheartawards (@bts_twt) https://t.co/erlfa76a",1,,
337," ,@mckenzie_rose13 no deadass i will lose my shit",0,,
338," ,sigh free my bd mane",0,,
339," ,how it's done in usa. seems president trump is not alone",1,,
340," ,the government wants us to stay at home during corona virus still in outside.introverts: i can do this all day#coronaindonesia#covid19#covid19challenge#rabuambyar#rabusantuy#dirumahajadulu",1,,
341," ,whew!!",1,,
342," ,rappa pom pom !!! bbc!!!!!! puuuull this!!!!! https://t.co/fwe9nwqzmy",1,,
343," ,do we?",1,,
344," ,rt @mnateshyamalan: i cant go because of coronavirus- whiny- boring- weakive sworn an oath of solitude til the blight is purged",0,,
345," ,rt @finessabae: levels of nitrogen dioxide pollution fell drastically in parts of italy  a direct result of the country closing due to #co",1,,
346," ,rt @nekkasmith: very recently,the deputy governor had said thatthe lasg plans to erect toll gates along the lagos-badagry expressway to r",1,,
347," ,@actuallygloochi so many gachas you would not believe",1,,
348," ,rt @aisydneyevents: the future of sydney: adopting ai to move the city forward.sydney morning heraldsource: https://t.co/a0vcelnz1u  #",1,,
349," ,rt @jayla_jaay: yer i aint going home",0,,
350," ,rt @parveenkaswan: today sri brikudar bora, gw died due to rhino attack at #kaziranga national park.killed by someone he was protecting.",1,,
351," ,@robertkirkman ahaha you never thought about the toilet paper issue in twd",0,,
352," ,yesterday i stepped on a corn flake.now i am a cereal killer.#sb19live_justin#sb19bbsocialtop12@sb19official",0,,
353," ,@roodtxenextdoor @jarue369 half of who i come across on here are following fools.  they chose to follow conspiracies with a couple links to pseudoscience misinformation links.  real stuff is nice.  real verifiable facts confirmed by real scientists.",1,,
354," ,@jseboss2 some of them have layers of risk factors. corona; brexit; decline in traditional retail; shot balance sheets; dinosaurs for directors, etc. good luck to them",1,,
355," ,rt @cherrypieecake: doing it for asim &amp; his happiness, god bless him with endless success &amp; joy#asimanshidebut",1,,
356," ,a glimpse at me listening to adele https://t.co/hyrugifnxo",0,,
357," ,rt @o_abuga: in eldoret, we're indoors. i am told just like nairobi cbd, the entire country is gloomy. there is total shutdown. just coz th",1,,
358," ,rt @stayfrea_: day 3 of quarantine, i met some lady in my crib named mom...shes kinda loud",0,,
359," ,@darealminitoon bunny and doggy",1,,
360," ,@ianeyyyy makadisappoint hshhsshs",1,,
361," ,rt @repjudychu: i'm noticing that it's mostly white men who are so quick to tell us that ""chinese virus"" isn't a racist term. maybe because",0,,
362," ,rt @marcuss_14: jamals relationship with the abuelita is the best part of the show",0,,
363," ,rt @vibrant_elocin: for the next 60 day adobe is waving their fees for free. if you fall into hard times (creatives) please take advantage",1,,
364," ,@ourcarscollidee that old young kid from the umbrella academy, but older sweatier and ratlike",0,,
365," ,karpeles accused greene of trying to change claims ahead of a possible summary judgment....read more: https://t.co/lnrectd4hr",1,,
366," ,q- how did this happen? where did it come from? a- someone ate a chicken which was infected with bat or rat poop containing the virus.  chicken.  yes, badly mishandled chicken. when we've gotten thru this with hopefully minimal damage, can someone please tell the story about 1/",1,,
367," ,rt @namjinity_: photo by jin            photo by rm https://t.co/5lajok1z4m",1,,
368," ,rt @extendobans: @oprah do you wanna see perfection oprah? https://t.co/fujyvh3lzh",0,,
369," ,rt @chinchillazllla: @robreiner i can't be united with the people who are actively killing people right now during a pandemic. sorry.",0,,
370," ,rt @zunk_tweets: @pad_waters @maxgribben99 full video https://t.co/orkexxyevp",1,,
371," ,rt @celestialpoem: tastes of trustjoy in full bloomroots of spring -reincarnation transcendedone returns in supportothers enlig",1,,
372," ,rt @andy_samm: keep thinking of inspector's final speech:'we dont live alone. we are members of one body. we are responsible for each othe",1,,
373," ,rt @jenn7399: me trying to not eat all my quarantine snacks on the first day",0,,
374," ,rt @relaxxdaww: sad foo hours https://t.co/gfdg8bb5is",1,,
375," ,rt @kurom1boy: so happy for all the niki follows tonight",1,,
376," ,rt @thekhbri_: 20k tweets done in just 25, mins !speed up !can we complete 100k ??#asimanshidebut",1,,
377," ,rt @ikaveri: here's an unexpected side effect of the pandemic - the water's flowing through the canals of venice is clear for the first tim",1,,
378," ,rt @adamliaw: i predict this upcoming season of #masterchefau will break every possible television record. the entire country a totally cap",0,,
379," ,@megabaggers he has done more damage than any other virus.",0,,
380," ,@heautifulstyles we rlly dont give a fuck its not a major holiday",0,,
381," ,@theloveelyparis drinking again aye lol",0,,
382," ,my senior year https://t.co/qxmghbhtm2",0,,
383," ,@razasaurusj @fzzaidii bhai jan my username is braille-boss, i walk around with a white stick, what else more u want? too much fitna associated with blindbacha account",0,,
384," ,rt @gangschiele_: shin in ryu / flowords https://t.co/fcdtgiwhvr",1,,
385," ,@totaltroutmove look, we can argue back and forth but whos the richer man?",0,,
386," ,rt @selenagomez: wow this is incredible",0,,
387," ,""you must be stupid if you think i'm letting you hit it""me:",0,,
388," ,rt @thenewthinkerr: did boomers have to grow through 2 economic crashes and a global pandemic before turning 40???",1,,
389," ,rt @coreysdigs: since nearly the entire globe is hunkered down in their homes, it would be glorious if every day at 11:11 am and 11:11 pm (",1,,
390," ,rt @reeahsengupta: waaadup guys?",0,,
391," ,rt @nhsmillion: its in all of our interests to keep the morale of nhs staff as high as possible over the coming weeksplease take just tw",0,,
392," ,rt @pan_saywhat: jessica in #loveisblind reunion https://t.co/jvtai9ifoc",1,,
393," ,rt @iamadiease: wanna fck casey frey so bad",1,,
394," ,@kkaebseul happiest birthday",0,,
395," ,rt @ashleyyhickmann: soooo, trump says that the coronavirus pandemic could until july or august...... or longer. i think we can consider 20",1,,
396," ,rt @shootin5tar4u: instead of being bored at home cum and play with me on camemail me shootingstat.bookings@gmail.com  https:/",0,,
397," ,brother bear",1,,
398," ,rt @love4thegameak: interesting development...coronavirus travel ban prevents ultra-wealthy from leaving on private jets...h/t @corygro",1,,
399," ,rt @intelblackpink: blackpink full album#killthislove #bestmusicvideo #iheartawards @ygofficialblink https://t.co/2zm4hlfhex",1,,
400," ,@lukhonamnguni sometimes we expect a lot from ministers. some of these guys are just there as proxies of factions. mbaks, nathi, stella &amp; a lot of others are shown by dr motsoaledi, deputy speaker mom pandor &amp; elders in cabinet. they need to learn from didiza&amp;lamola. ndosi a noise maker",0,,
401," ,rt @donwinslow: please read this and donate to amy.she is running against the second most evil motherfucker in this country: mitch mcconn",0,,
402," ,rt @imazuree: i've realized men are actually a lot more emotional than women they just hide their emotions because of society. when they su",0,,
403," ,rt @os4ssy: she doesnt want to stop  https://t.co/tvj3gm4ois",1,,
404," ,2 people followed me and 3 people unfollowed me // automatically checked by https://t.co/d8dtqtxw7u",0,,
405," ,rt @jacksonwglobal: [notice]#jacksonwangs new mv for 100 ways will be released on march 20, 12pm beijing time!join us in trending#.",1,,
406," ,rt @asimriazfp: trend alerttrend date : todaytime : nowtagline : #asimanshidebutdon't use emojisrt and tweet while usi",1,,
407," ,rt @thegame: netflix... you know we stuck in the fuckin house... drop sumn new before i get mad !",0,,
408," ,rt @ssgsplurge1: bitches be dumb as rocks",0,,
409," ,@chalametshine congrats u deserve it",1,,
410," ,rt @tardinhessa: @queerelladevil sharpay deserved better https://t.co/pte5pudbc8",1,,
411," ,1.2 million fucking naira raaaa nigeria we are not ready at all",1,,
412," ,@jyotsnadevi33 @chitrapadhi @himansh72125945 @rssorg @bjp4india @arunkumrss @iyer_rn @ratansharda55 @rammadhavbjp @indicmuslim1 @sumitnitian @shawshanko @rajeshtamret @rishitr9 @mrrao_rb @bhaskarg77g @bjp_rss cats have nine lives but ram madhav seems to have . after each failure of rm @narendramodi ji come to his rescue, why, only namo knows. rm sold #dograhindu mandate, 25 mlas for a dime, supported jazia on pilgrims, jihadi op #rassana, feb 14, 2018 order legalizing #cowslaughter. https://t.co/2aleuphqmu",1,,
413," ,i accidentally swiped right on this guy on tinder and we matched and he lives less than a mile away from me im scared",0,,
414," ,rt @_kritikarao_: all insta fcs of #asimriazshare this pic guyz with caption of trend alert ,join twitter from 12noon .tagline - #asima",1,,
415," ,rt @highforshirai: wwe airing their shows w/o a crowd because of the coronavirus has gave us quite possibly the greatest moment in wrestlin",1,,
416," ,rt @sawyerhackett: this is brutal. https://t.co/gfn7c6pqqs",1,,
417," ,rt @whispwill: commission for lunartotems :3 #fireemblemthreehouses #dimitrialexandreblaiddyd https://t.co/eulj2g9lj1",1,,
418," ,rt @sc00fs: scpsl we be vibin https://t.co/iefcqyywaa",1,,
419," ,thanks for joining our vibe session gustavo! grats on your win!",1,,
420," ,@itu_leh i dont know how im going to get through without you https://t.co/hzgaepv4zs",0,,
421," ,@djflreball / i had them at eight and have yet to crash",0,,
422," ,rt @erictrump: amazingly nice comment from  @danabashcnn.president @realdonaldtrump is being the kind of leader that people need.it i",1,,
423," ,rt @solomonashoms: i have been saying that pastors, prophets, bishops and apostles should build more hospitals instead of churches. you cal",0,,
424," ,rt @jkzpop: ummmm he can speak spanish???? god he is so sexy  https://t.co/bkakpopgwd",0,,
425," ,@guerrerojon14 this",0,,
426," ,rt @rexchapman: during the quarantine, a pianist in barcelona went to his balcony to play my heart will go on for his neighborhood.afte",1,,
427," ,@burgerking @whitehouse thanks, burger king.",0,,
428," ,rt @xunhuas: 171231 mbc gayothe #exo boys had actually huddled together for a group hug when the clock struck 12 on new years eve but on",1,,
429," ,rt @bopinion: almost exactly a century ago, every aspect of the world was altered: from the arts &amp; philosophy to sciences &amp; economics.two",0,,
430," ,oprah? woah",0,,
431," ,rt @katiephang:  for all of you racism-deniers out there, heres a little gem for you to consider: https://t.co/fudtpuqiku",1,,
432," ,rt @eatjns: oh he is out of his mind https://t.co/pd9csx3dkt",1,,
433," ,rt @sayemahmd: amazing scenes in the philippines, where people are panic-buying gundam model kits. https://t.co/glumyqggqa",1,,
434," ,rt @cocoa_bean10: a medication thats widely used since wwii that cures coronavirus in 6 days?wtf are they waiting for???? https://t.co/3",1,,
435," ,rt @wesleysnipes: not right now. give me 50 feet.",0,,
436," ,rt @darihananova: how we thought 2020 was gonna be vs how it is now https://t.co/mcdmhh1dix",1,,
437," ,rt @harrycuiture: damn this one fucking hurts#hs3atmidnight https://t.co/jawdljioa2",0,,
438," ,rt @subk00: baby???????????baby baby baby boybaby baby baybybabi my babie babu babybabyhttps://t.co/cpfhjvxm47",1,,
439," ,@schmaph invented this",1,,
440," ,this is the best jikook au ive ever read",1,,
441," ,rt @charley_ck14: i talked to my parents (divorced) in the last 24 hours.  both think the virus is overhyped. both were coughing while tell",0,,
442," ,since i cant go to the gym looks like ill be spending my time at the battle tower",0,,
443," ,rt @tweetvitareview: out now on eu psnthunder paw ",1,,
444," ,rt @parasitegifs: the cocoon of privilege. #parasite https://t.co/feywxnwir3",1,,
445," ,rt @aamirahn_: for those yang amik akaun , this is for you . https://t.co/ipxbhk9x7z",1,,
446," ,@hushdanny cute bottom boy",1,,
447," ,rt @denise_cmx: patient 136         patient 31selfish pricks",1,,
448," ,rt @mr__funnybone: my bed &gt;&gt;&gt; best bed in the world",0,,
449," ,rt @arxxxxmand: people: dying n some are literally deadanak anak azmin: https://t.co/feoktguljw",1,,
450," ,rt @public_citizen: source:  https://t.co/zsbuwspsvf https://t.co/3tbxgutayt",1,,
451," ,8 people followed me and one person unfollowed me // automatically checked by https://t.co/sd1iwnbosv",0,,
452," ,rt @realsaavedra: china labels nobel prize winner 'evil' after he correctly says that chinas dictatorship is responsible for causing the c",1,,
453," ,rt @klntype: shut up. everyone be quiet. this is so important https://t.co/liou8e12fp",1,,
454," ,rt @chelseafc: @lfc @spursofficial @arsenal @mancity @afcbournemouth @burnleyofficial @harrywilson_ @debruynekev #goalchainrulebreakerb",1,,
455," ,rt @xris32: #closureresources aqa question 5 booklets for paper 1 and paper 2.https://t.co/uju9kiel40",1,,
456," ,rt @fran_normoyle: just caught my boyfriend zooming in on this and his excuse was wanted to see what books they were reading cba",0,,
457," ,rt @bforbrandonn: lmfaoooo yall need to watch this. this little boy found his grandads sound box  https://t.co/moarzezjr4",1,,
458," ,@hunnidss sorry for your loss. im praying for you and your family, she was the sweetest person",0,,
459," ,rt @taniyas59570359: your account has been disabled message after exiting audit mode - https://t.co/gzrqvaagwn",1,,
460," ,rt @jinkookedsugar: @honeyjoonie94 @bts_twt just when i was in my missing joon hours :(( https://t.co/hfnparvmpl",0,,
461," ,rt @vibesroyalty: damn oprah used to be giving out cars for the hell of it now she giving out the kids  https://t.co/h59hz3armn",1,,
462," ,rt @rentstrike2020: rent strike 2020.stop paying your rent.they can't evict us all.",1,,
463," ,rt @makisashi: good morning https://t.co/qnbrvzwkv9",0,,
464," ,rt @xsqoof: yeah its a new generation we gon call them quaranteens",1,,
465," ,forgive me for indulging in my attraction to joshua jackson with his shorter haircut and righty-whiteys. hes just so handsome. #goodnight",0,,
466," ,@genebrarian well sub par intellects is also part of it. theyre not very bright.",1,,
467," ,rt @cnn: former president obama thanked health care workers fighting the novel coronavirus pandemic, saying they're ""giving everything"" and",1,,
468," ,rt @thefutureis_bbc: what marriages vows?the only vows that she's ever made in life was to forever be a slave for big black cock#bbc #",1,,
469," ,where is my dominican",0,,
470," ,i'm praying you catch me.https://t.co/58sdjuuvtl",0,,
471," ,thy lord is self-sufficient, full of mercy: if it were his will, he could destroy you, and in your place appoint whom he will as your successors, even as he raised you up from the posterity of other people.( , al-an'aam, chapter #6, verse #133) https://t.co/dlxfnfpm1m",1,,
472," ,cant play a player baby ...  ... but ill let you think youve won",0,,
473," ,head er",1,,
474," ,@petttyminaj his face is shaped as a pineapple but he doesnt have any taste",1,,
475," ,@abc7ny none of it to be spent in the usa.",1,,
476," ,rt @lalunatua: kim rowoon effortlessly hot  https://t.co/mmfe1ezhuw",1,,
477," ,rt @thetaeprint: sweet night, a record breaker#historymakertaehyung @bts_twthttps://t.co/iuuxnvdx7z",1,,
478," ,rt @snaiikook: jungkook princess peach pout https://t.co/vxjsimrbur",1,,
479," ,rt @euphemia_art96: sora,riku and the quarantine #soriku #kingdomhearts #sketch https://t.co/wvft9m7vte",1,,
480," ,rt @mattzarb: the problem with capitalism is sooner or later you run into a crisis",1,,
481," ,rt @shiksnineteen: moomoodeuls retwt and reply with these tags, let's trend this worldwide!#duaxhwasaphysical#hwasagotphysical@rbw_mama",0,,
482," ,rt @divinehimanshi: we are trending #asimanshidebut lets goooooo! :)",0,,
483," ,rt @kinglrg_: party responsibly https://t.co/nzddeo9an4",1,,
484," ,@jenna_valentine @kimberlykane well, i rub one in every night.  no different here",0,,
485," ,rt @taekitea: it feels like you dont carewhy don't you recognizei'm so rare #loseyoutoloveme #iheartawards #bestlyrics @selenagomez https",0,,
486," ,rt @too_offcl: too official colors",1,,
487," ,rt @davidgura: the director of the government's  office of personnel management, who is 58, resigned abruptly ""because of what two people f",1,,
488," ,rt @xandrea_elle: and i hate that so much  i just want one good thing to happen this month",0,,
489," ,rt @boreguru: @senwarren @whitehouse @foxnews it's the chinese coronavirus that china arrested chinese doctors for trying to report, liz.",1,,
490," ,rt @ahmednasirlaw: with the exception of kenya(which has resorted to prayers)the rest of the world is addressing the coronavirus through em",1,,
491," ,rt @got7official: got7 jackson""100 ways""d-2 countdown2020.03.20#got7 # @got7official#jackson ##100ways https://t.co/on8erhfq93",1,,
492," ,@kamandalain i no longer need summer clothes",0,,
493," ,rt @yesbrawn: well it's out y'all! cum watch this super hot flip fuck with @fulltimepapi  more to come with this stud.(delayed post cu",1,,
494," ,rt @ekg22_: idgaf how much money i got...if i can get a discount i need that applied",0,,
495," ,@mattoswaltva wait what happened with vanessa hudgens?",1,,
496," ,if she's not gay, i'm not wasting my time",0,,
497," ,rt @hulagirl2020: @frances_larina @birdrockmama @mcfaul i sure hope the next president does a proper investigation of that horrible man.",1,,
498," ,rt @kencrotawn: work from home https://t.co/cxireopqhv",0,,
499," ,rt @paramspeak: glad to present this on, exclusively on @zeebanglatv https://t.co/4mnj83992a",1,,
500," ,abba xiao zhan got me hooked and hes not even sorry https://t.co/zba7ypyn11",0,,
501," ,damn you can't schedule duplicate tweets... welp.",1,,
502," ,@jackdgrvzer meek whats the link to this nowwww  (yes i am a day late but dw i found it from my bookmarks sndnendn)",0,,
503," ,rt @torinickswho: celebrities are announcing their corona status like paid ig partnerships.",1,,
504," ,rt @ot4sparkle4eva: never forget when jisoo was being a savage in eng cause she was sick of those questions. she was like ""it's only me bix",1,,
505," ,rt @ddoniolvalcroze: dantes inferno by flemish painter stradanus (1523-1605) https://t.co/avcezh0lyz",1,,
506," ,@mrreinvention23 i know, but im seeing people say that one is better than the other",0,,
507," ,rt @mydeepestmsgs: if you thought i will leave then you're wrong.",0,,
508," ,rt @mhdadliii: cannnnnnnnnnnnnnyouuuuuuuuuuuuuupleaseeeeeeeeeeeestayyyyyyyyyyyyyyyevennnnnnnnnnnnnnthoughhhhhhhhhhhhyouuuuuuuuu",0,,
509," ,rt @kfile: what a damning indictment of fox news from the post video team here. https://t.co/r8fz8vo5kv",1,,
510," ,rt @rokhanna: the covid-19 pandemic will affect us all but will be especially impactful onhourly workersindependent contractorsg",0,,
511," ,rt @jamajestical: can someone please spell how shes saying now here because its bloody wonderful",1,,
512," ,[free download] #intelliven framework for sales in a services business https://t.co/bkie78otzl https://t.co/ydzphibh8l #strategy #smallbiz",1,,
513," ,rt @senator_baloch: mr. pm @imrankhanpti , praising govt of #balochistan for #taftan  #qurantine known as #virustransmission facility is e",1,,
514," ,mood rn",0,,
515," ,@emmakennedy @theamycoop youre pathetic",1,,
516," ,rt @fijitimes: the get into rugby plus program has made an impact on young children and their coaches in boosting their confidence and havi",1,,
517," ,@_narrinrovas you already knowww",1,,
518," ,had to start muting javascript thought leaders on twitter because they are so self righteous. #js #javascript #vuejs",1,,
519," ,....#nsfbbc #unstoppable #noexcuses #challengeyourself @ north scottsdale fit body boot camp https://t.co/7vkyoazg4d",1,,
520," ,rt @charlieintel: the latest game settings update for modern warfare &amp; warzone is now live.here's the full details https://t.co/r7pgyzcb2",1,,
521," ,rt @goodome2: good job  https://t.co/vgoeqakvqq",1,,
522," ,come on girl love is so nutritiouscome on girl love is so delicious",0,,
523," ,rt @newyorker: ""my dad, a lawyer, was planning to go into the office on thursday, but thought that he * might * work from home on friday, i",0,,
524," ,6 people followed me and 4 people unfollowed me // automatically checked by https://t.co/1nzphmrvey",0,,
525," ,rt @_valtown_: weinstein got smacked with that dub piece and said oprahs name immediately.",1,,
526," ,@killerbabes_1 vector and scalar quantity",1,,
527," ,rt @bunbritx: all the takuaches after the car shows are cancelled",1,,
528," ,rt @palayeroyale: thats the point.so sick and tired of being alone... im on my own.",0,,
529," ,rt @kingnasirxxx: we fucking on yacht's all 2020 @missbnastyfull video: https://t.co/txjmiycdpf https://t.co/hm7vuhnpqz",0,,
530," ,rt @onke_mweza: this nigga covid really calling for backup",1,,
531," ,i want sweet paris",0,,
532," ,rt @alialuna7: how am i suppose to fix my grades if we dont go back to school ??",0,,
533," ,rt @lifeofrickey: stay tf home!!!! https://t.co/wdb3nclhi1",1,,
534," ,@mreko_ @benjiemoss @andrewknight226 nobody can do anything against a global pandemic impact, but self inflicted harm to the gdp will be avoided. in solidarity. the rules of exceptionalism won't apply any longer. you are still very arrogant though. let's wait another couple of days. time flows exponentially.",1,,
535," ,yall really got oprah out of bed to tweet, lmfao yall hell",1,,
536," ,@carrefouruae will send now",0,,
537," ,rt @delusionalcusty: lmfaoo nah this got it !",1,,
538," ,rt @hennaobi: me and my brother 2 hrs after quarantine",0,,
539," ,word, stupid ass aries",0,,
540," ,rt @jenniesfag: my first edit to reach 100k hello!&amp;/!&amp;? https://t.co/2ilti2fjek",0,,
541," ,rt @potato_ph: potato is cute.potato is me.",0,,
542," ,rt @cskfansarmy: on this day in 2018,dk hits the last ball to a six &amp; officially made the nagini's to crysome memorable pics  ! htt",1,,
543," ,in the end it all comes down to this: we have not tested enough people, which is why we do not have enough data for final judgment calls.",0,,
544," ,rt @brendonisdead: me three (3) days into social distancing: https://t.co/2iqcfh5mog",0,,
545," ,rt @cultgoo: jungkook_standing.mp4 https://t.co/szjlqacggv",1,,
546," ,@blckmirrorimage @prose_edda @moneydogclassic @_semahernandez_ @berniesanders im ignorant? was anyone denied their vote today? was today the only day you could vote? im not being ignorant, its called being realistic. two of the three states typically early vote or vote by mail anyway.",0,,
547," ,rt @emtothea: we don't want to be a secret, we want to be more up in your grill than george foreman #wynonnaearp",0,,
548," ,huh, i guess there's no other state and local elections that needed to be decided today.",0,,
549," ,gonna try this on my photocard later hahaha https://t.co/xnjzyusesz",0,,
550," ,rt @stpipune: congratulations m/s. fis solutions (india) pvt. ltd., for renewal of license!#growwithstpi  #digitalindia #stpiindia@rspr",1,,
551," ,rt @temperrr: ever since drake &amp; future dropped life is good life has been terrible",1,,
552," ,rt @nubiantarot: for months now people have been saying the earth is cleansing herself. none of this is a coincidence.",1,,
553," ,@jackaltums i am glad they made it here these are good af things",0,,
554," ,rt @irenaakbar: every friday, indonesians are protesting outside the indian embassy over the massacre of muslims in ne delhi. indonesia has",1,,
555," ,rt @babiejongdae: ansan city has removed the ads! they even said,1. we wish for the happiness of your family2. the c-out ads that you",1,,
556," ,omg yes im living for this girl",0,,
557," ,hung over from #howdymodi",0,,
558," ,.@sethrogen is basically what @lildickytweets tried for, but ended up making hit songs. i love you both.",0,,
559," ,rt @summerjws: my whole tl rn and as it should behttps://t.co/q2osybdv6q",0,,
560," ,the club? nahhhhhhh we at on the quaran-scene https://t.co/c1pgc4r7vx",0,,
561," ,rt @dumbtechno: yo apparently tom hanks is using coronavirus as an excuse for child trafficking and oprah winfrey got raided for child traf",1,,
562," ,rt @ochoa_rob: a handful aint with us anymore...till valhalla https://t.co/vzrexeadil",0,,
563," ,rt @ashnikko: ive played the last of us i know what this is",0,,
564," ,i got awakened to the news that the reported cases of covid-19 in nigeria has risen to four.when's the fg gonna close down varsities in the interim?when's the fg gonna initiate a travel ban?",1,,
565," ,rt @wossy: @glinner i struggle to understand the opinions of intelligent men i previously admired - jon ronson and billy bragg - that strik",0,,
566," ,both albums can get this dick",1,,
567," ,@realdonaldtrump wrong. we see you.",0,,
568," ,rt @arielhelwani: personal note, if i may: yesterday, i went to bed feeling really down about the state of things. so, i woke up with the g",0,,
569," ,i think i just crossed the line to actually accepting who i am",0,,
570," ,rt @lrihendry: me too!!! if the stock market goes to zero im still going to vote for @realdonaldtrump",0,,
571," ,@joss__boss a quiet place",0,,
572," ,rt @seven_kingnine: ong this staying inside stuff is so hard for me with my anxiety shit got me tweaking i dont want to be home at all",0,,
573," ,rt @silkykoo: jungkook just standing there; a thread https://t.co/qed0sgvsn1",1,,
574," ,rt @louldn_: bbc news: we expect coronavirus to be around in some capacity until spring 2021coronavirus: https://t.co/yio8glbgrc",1,,
575," ,rt @syaaazami: real situation from ground zero #covid19 :i have never seen staffs as tired and tachypnoiec as they were today. ed were a",0,,
576," ,girish nayak, chief-customer service, technology and operations, #icicilombard takes us through the advent of faster claim processing with #ai in @et_cio's recent feature. #nibhayevaadehttps://t.co/l5fld2ofs3",1,,
577," ,hatdog https://t.co/nkgf6o0i0x",1,,
578," ,rt @satankitties: no one:satan:- would you like to go on a date with me- a picnic sounds like fun- you know the night sky looks p",0,,
579," ,rt @berniewouldawon: maybe bernie doesnt need to be presidenthe has the name id, money, campaign infrastructure and email list to lead a",1,,
580," ,rt @adrianmorrow: trump was asked today if he was considering closing land borders. ""i dont want to say that, but we are discussing things",1,,
581," ,rt @jumperbear_: commission_ @yoked_coder https://t.co/cg6selryp6",1,,
582," ,rt @dvvidnvvvrro: day 3 of quarantine https://t.co/pxicoumr9r",0,,
583," ,rt @vxxxdhxxx: just realized that my normal everyday lifestyle is what everyone else calls quarantine #quarantinelife https://t.co/nigitb",0,,
584," ,come play @bigtimeapp with me, you can win $2935 today just by playing free games on your phone - https://t.co/8sggiwffrc #wincash https://t.co/xpwjl7npzm",0,,
